CREATION_ANALYSIS_KEY,CREATION_DATE,COMPONENT,EFFORT,TYPE,TAGS,SEVERITY,maintainability_Rating,security_Rating,RELIABILITY_RATING,DEVELOPMENT_COST,MESSAGE
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/transformation/XIncludeTransformer.java,23,CODE_SMELL,brain-overload,0.4,1,0.1,0.05,3046680,"The Cyclomatic Complexity of this method ""processXIncludeElement"" is 23 which is greater than 10 authorized."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/transformation/XIncludeTransformer.java,5,CODE_SMELL,"cert,pitfall",0.4,1,0.1,0.05,3046680,"Rename ""href"" which hides the field declared at line 180."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/transformation/XIncludeTransformer.java,20,CODE_SMELL,confusing,0.4,1,0.1,0.05,3046680,Extract this nested try block into a separate method.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/transformation/XIncludeTransformer.java,10,CODE_SMELL,bad-practice,0.4,1,0.1,0.05,3046680,"Move the ""xml"" string literal on the left side of this string comparison."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-sitemap/cocoon-sitemap-components/src/main/java/org/apache/cocoon/acting/SessionInvalidatorAction.java,90,CODE_SMELL,"antipattern,code-smell",0.4,1,0.1,0.05,3046680,Long parameter list
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-sitemap/cocoon-sitemap-components/src/main/java/org/apache/cocoon/acting/SessionIsValidAction.java,90,CODE_SMELL,"antipattern,code-smell",0.4,1,0.1,0.05,3046680,Long parameter list
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-sitemap/cocoon-sitemap-components/src/main/java/org/apache/cocoon/acting/SessionPropagatorAction.java,90,CODE_SMELL,"antipattern,code-smell",0.4,1,0.1,0.05,3046680,Long method
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-sitemap/cocoon-sitemap-components/src/main/java/org/apache/cocoon/acting/SessionPropagatorAction.java,10,CODE_SMELL,brain-overload,0.4,1,0.1,0.05,3046680,Refactor this code to not nest more than 3 if/for/while/switch/try statements.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-sitemap/cocoon-sitemap-components/src/main/java/org/apache/cocoon/acting/SessionPropagatorAction.java,90,CODE_SMELL,"antipattern,code-smell",0.4,1,0.1,0.05,3046680,Long parameter list
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-sitemap/cocoon-sitemap-components/src/main/java/org/apache/cocoon/acting/SessionStateAction.java,2,CODE_SMELL,convention,0.2,1,0.1,0.05,3046680,Replace all tab characters in this file by sequences of white-spaces.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-sitemap/cocoon-sitemap-components/src/main/java/org/apache/cocoon/acting/SessionStateAction.java,8,CODE_SMELL,design,0.2,1,0.1,0.05,3046680,"Define a constant instead of duplicating this literal ""state-level"" 3 times."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-sitemap/cocoon-sitemap-components/src/main/java/org/apache/cocoon/acting/SessionStateAction.java,8,CODE_SMELL,design,0.2,1,0.1,0.05,3046680,"Define a constant instead of duplicating this literal ""new-state"" 3 times."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-sitemap/cocoon-sitemap-components/src/main/java/org/apache/cocoon/acting/SessionStateAction.java,5,CODE_SMELL,"cert,pitfall",0.4,1,0.1,0.05,3046680,"Rename ""newstate"" which hides the field declared at line 87."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-sitemap/cocoon-sitemap-components/src/main/java/org/apache/cocoon/acting/SessionStateAction.java,12,CODE_SMELL,brain-overload,0.4,1,0.1,0.05,3046680,"The Cyclomatic Complexity of this method ""act"" is 12 which is greater than 10 authorized."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-sitemap/cocoon-sitemap-components/src/main/java/org/apache/cocoon/acting/SessionStateAction.java,10,CODE_SMELL,brain-overload,0.4,1,0.1,0.05,3046680,Refactor this code to not nest more than 3 if/for/while/switch/try statements.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-sitemap/cocoon-sitemap-components/src/main/java/org/apache/cocoon/acting/SessionStateAction.java,5,CODE_SMELL,"cert,pitfall",0.4,1,0.1,0.05,3046680,"Rename ""mylevel"" which hides the field declared at line 89."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-sitemap/cocoon-sitemap-components/src/main/java/org/apache/cocoon/acting/SessionStateAction.java,90,CODE_SMELL,"antipattern,code-smell",0.4,1,0.1,0.05,3046680,Long parameter list
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-sitemap/cocoon-sitemap-components/src/main/java/org/apache/cocoon/acting/SessionStateAction.java,5,CODE_SMELL,"cert,pitfall",0.4,1,0.1,0.05,3046680,"Rename ""sublevels"" which hides the field declared at line 88."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-sitemap/cocoon-sitemap-components/src/main/java/org/apache/cocoon/acting/SessionStateAction.java,5,CODE_SMELL,"cert,pitfall",0.4,1,0.1,0.05,3046680,"Rename ""statekey"" which hides the field declared at line 86."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-sitemap/cocoon-sitemap-components/src/main/java/org/apache/cocoon/acting/SessionStateAction.java,90,CODE_SMELL,"antipattern,code-smell",0.4,1,0.1,0.05,3046680,Long method
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-sitemap/cocoon-sitemap-components/src/main/java/org/apache/cocoon/components/modules/input/RequestURIModule.java,2,CODE_SMELL,convention,0.2,1,0.1,0.05,3046680,Reorder the modifiers to comply with the Java Language Specification.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-sitemap/cocoon-sitemap-components/src/main/java/org/apache/cocoon/components/modules/input/RequestURIModule.java,20,CODE_SMELL,performance,0.4,1,0.1,0.05,3046680,"Replace the synchronized class ""Vector"" by an unsynchronized one such as ""ArrayList"" or ""LinkedList""."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-sitemap/cocoon-sitemap-components/src/main/java/org/apache/cocoon/components/modules/input/SessionAttributeModule.java,14,CODE_SMELL,design,0.2,1,0.1,0.05,3046680,"Define a constant instead of duplicating this literal ""parameter"" 6 times."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-sitemap/cocoon-sitemap-components/src/main/java/org/apache/cocoon/components/modules/input/SessionAttributeModule.java,90,CODE_SMELL,"antipattern,code-smell",0.4,1,0.1,0.05,3046680,Long method
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-sitemap/cocoon-sitemap-components/src/main/java/org/apache/cocoon/components/modules/input/SessionAttributeModule.java,30,CODE_SMELL,pitfall,0.4,1,0.1,0.05,3046680,2 duplicated blocks of code must be removed.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-sitemap/cocoon-sitemap-components/src/main/java/org/apache/cocoon/components/modules/output/SessionAttributeOutputModule.java,2,CODE_SMELL,convention,0.2,1,0.1,0.05,3046680,"Rename this field ""ROLLBACK_LIST"" to match the regular expression '^[a-z][a-zA-Z0-9]*$'."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-sitemap/cocoon-sitemap-components/src/main/java/org/apache/cocoon/components/modules/output/SessionAttributeOutputModule.java,10,CODE_SMELL,design,0.2,1,0.1,0.05,3046680,"Define a constant instead of duplicating this literal ""'] to ['"" 4 times."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-sitemap/cocoon-sitemap-components/src/main/java/org/apache/cocoon/components/modules/output/SessionAttributeOutputModule.java,2,CODE_SMELL,convention,0.2,1,0.1,0.05,3046680,Make this final field static too.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-sitemap/cocoon-sitemap-components/src/main/java/org/apache/cocoon/components/modules/output/SessionAttributeOutputModule.java,5,CODE_SMELL,convention,0.2,1,0.1,0.05,3046680,"Make the ""logger"" logger private static final and rename it to comply with the format ""LOG(?:GER)?""."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-sitemap/cocoon-sitemap-components/src/main/java/org/apache/cocoon/components/modules/output/SessionAttributeOutputModule.java,90,CODE_SMELL,"antipattern,code-smell",0.2,1,0.1,0.05,3046680,Complex class
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-sitemap/cocoon-sitemap-components/src/main/java/org/apache/cocoon/components/modules/output/SessionAttributeOutputModule.java,8,CODE_SMELL,design,0.2,1,0.1,0.05,3046680,"Define a constant instead of duplicating this literal ""key-prefix"" 3 times."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-sitemap/cocoon-sitemap-components/src/main/java/org/apache/cocoon/components/modules/output/SessionAttributeOutputModule.java,8,CODE_SMELL,design,0.2,1,0.1,0.05,3046680,"Define a constant instead of duplicating this literal ""isolation-level"" 3 times."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-sitemap/cocoon-sitemap-components/src/main/java/org/apache/cocoon/components/modules/output/SessionAttributeOutputModule.java,2,CODE_SMELL,convention,0.2,1,0.1,0.05,3046680,"Rename this field ""PREFIX"" to match the regular expression '^[a-z][a-zA-Z0-9]*$'."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-sitemap/cocoon-sitemap-components/src/main/java/org/apache/cocoon/components/modules/output/SessionAttributeOutputModule.java,1,CODE_SMELL,style,0.2,1,0.1,0.05,3046680,"At most one statement is allowed per line, but 2 statements were found on this line."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-sitemap/cocoon-sitemap-components/src/main/java/org/apache/cocoon/components/modules/output/SessionAttributeOutputModule.java,2,CODE_SMELL,convention,0.2,1,0.1,0.05,3046680,"Rename this field ""TRANS_PREFIX"" to match the regular expression '^[a-z][a-zA-Z0-9]*$'."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-sitemap/cocoon-sitemap-components/src/main/java/org/apache/cocoon/components/modules/output/SessionAttributeOutputModule.java,10,CODE_SMELL,bad-practice,0.4,1,0.1,0.05,3046680,"Move the ""1"" string literal on the left side of this string comparison."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-sitemap/cocoon-sitemap-components/src/main/java/org/apache/cocoon/components/modules/output/SessionAttributeOutputModule.java,11,CODE_SMELL,brain-overload,0.4,1,0.1,0.05,3046680,"The Cyclomatic Complexity of this method ""rollback"" is 11 which is greater than 10 authorized."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-sitemap/cocoon-sitemap-components/src/main/java/org/apache/cocoon/components/modules/output/SessionAttributeOutputModule.java,11,CODE_SMELL,brain-overload,0.4,1,0.1,0.05,3046680,"The Cyclomatic Complexity of this method ""commit"" is 11 which is greater than 10 authorized."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-sitemap/cocoon-sitemap-components/src/main/java/org/apache/cocoon/components/modules/output/SessionAttributeOutputModule.java,90,CODE_SMELL,"antipattern,code-smell",0.4,1,0.1,0.05,3046680,Long method
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-sitemap/cocoon-sitemap-components/src/main/java/org/apache/cocoon/components/modules/output/SessionAttributeOutputModule.java,10,CODE_SMELL,brain-overload,0.4,1,0.1,0.05,3046680,Refactor this code to not nest more than 3 if/for/while/switch/try statements.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-sitemap/cocoon-sitemap-components/src/main/java/org/apache/cocoon/components/modules/output/SessionAttributeOutputModule.java,5,CODE_SMELL,"misra,pitfall",0.4,1,0.1,0.05,3046680,"Introduce a new variable instead of reusing the parameter ""name""."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-sitemap/cocoon-sitemap-components/src/main/java/org/apache/cocoon/generation/StatusGenerator.java,10,CODE_SMELL,design,0.2,1,0.1,0.05,3046680,"Define a constant instead of duplicating this literal ""statusinfo"" 4 times."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-sitemap/cocoon-sitemap-components/src/main/java/org/apache/cocoon/generation/StatusGenerator.java,90,CODE_SMELL,"antipattern,code-smell",0.2,1,0.1,0.05,3046680,Complex class
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-sitemap/cocoon-sitemap-components/src/main/java/org/apache/cocoon/generation/StatusGenerator.java,10,CODE_SMELL,brain-overload,0.4,1,0.1,0.05,3046680,Refactor this code to not nest more than 3 if/for/while/switch/try statements.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-sitemap/cocoon-sitemap-components/src/main/java/org/apache/cocoon/generation/StatusGenerator.java,30,CODE_SMELL,pitfall,0.4,1,0.1,0.05,3046680,2 duplicated blocks of code must be removed.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-sitemap/cocoon-sitemap-components/src/main/java/org/apache/cocoon/matching/RegexpSessionAttributeMatcher.java,30,CODE_SMELL,pitfall,0.4,1,0.1,0.05,3046680,2 duplicated blocks of code must be removed.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:core/cocoon-sitemap/cocoon-sitemap-components/src/main/java/org/apache/cocoon/matching/WildcardSessionAttributeMatcher.java,30,CODE_SMELL,pitfall,0.4,1,0.1,0.05,3046680,2 duplicated blocks of code must be removed.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/asciiart/java/org/apache/cocoon/generation/asciiart/AsciiArtPad.java,2,CODE_SMELL,clumsy,0.2,1,0.1,0.05,3046680,"Immediately return this expression instead of assigning it to the temporary variable ""s""."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/asciiart/java/org/apache/cocoon/generation/asciiart/AsciiArtPad.java,2,CODE_SMELL,clumsy,0.2,1,0.1,0.05,3046680,"Immediately return this expression instead of assigning it to the temporary variable ""row""."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/asciiart/java/org/apache/cocoon/generation/asciiart/AsciiArtPad.java,2,CODE_SMELL,convention,0.2,1,0.1,0.05,3046680,Make this final field static too.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/asciiart/java/org/apache/cocoon/generation/asciiart/AsciiArtPad.java,2,CODE_SMELL,convention,0.2,1,0.1,0.05,3046680,"Rename this field ""EDGE_GROUP"" to match the regular expression '^[a-z][a-zA-Z0-9]*$'."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/asciiart/java/org/apache/cocoon/generation/asciiart/AsciiArtPad.java,2,CODE_SMELL,convention,0.2,1,0.1,0.05,3046680,"Rename this field ""HLINE_GROUP"" to match the regular expression '^[a-z][a-zA-Z0-9]*$'."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/asciiart/java/org/apache/cocoon/generation/asciiart/AsciiArtPad.java,2,CODE_SMELL,convention,0.2,1,0.1,0.05,3046680,"Rename this field ""VLINE_GROUP"" to match the regular expression '^[a-z][a-zA-Z0-9]*$'."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/asciiart/java/org/apache/cocoon/generation/asciiart/AsciiArtPad.java,2,CODE_SMELL,convention,0.2,1,0.1,0.05,3046680,"Rename this field ""STRING_SUFFIX_GROUP"" to match the regular expression '^[a-z][a-zA-Z0-9]*$'."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/asciiart/java/org/apache/cocoon/generation/asciiart/AsciiArtPad.java,2,CODE_SMELL,convention,0.2,1,0.1,0.05,3046680,"Rename this field ""STRING_PREFIX_GROUP"" to match the regular expression '^[a-z][a-zA-Z0-9]*$'."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/asciiart/java/org/apache/cocoon/generation/asciiart/AsciiArtPad.java,2,CODE_SMELL,convention,0.2,1,0.1,0.05,3046680,Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/asciiart/java/org/apache/cocoon/generation/asciiart/AsciiArtPad.java,5,CODE_SMELL,clumsy,0.2,1,0.1,0.05,3046680,Directly append the argument of String.valueOf().
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/asciiart/java/org/apache/cocoon/generation/asciiart/AsciiArtPad.java,5,CODE_SMELL,"cert,pitfall",0.4,1,0.1,0.05,3046680,"Rename ""s"" which hides the field declared at line 436."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/asciiart/java/org/apache/cocoon/generation/asciiart/AsciiArtPad.java,10,CODE_SMELL,bad-practice,0.4,1,0.1,0.05,3046680,"Move the ""\\"" string literal on the left side of this string comparison."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/asciiart/java/org/apache/cocoon/generation/asciiart/AsciiArtPad.java,10,CODE_SMELL,bad-practice,0.4,1,0.1,0.05,3046680,"Move the ""/"" string literal on the left side of this string comparison."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/asciiart/java/org/apache/cocoon/generation/asciiart/AsciiArtPad.java,5,CODE_SMELL,suspicious,0.4,1,0.1,0.05,3046680,"Add a nested comment explaining why this method is empty, throw an UnsupportedOperationException or complete the implementation."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/asciiart/java/org/apache/cocoon/generation/asciiart/AsciiArtPad.java,20,CODE_SMELL,performance,0.4,1,0.1,0.05,3046680,"Replace the synchronized class ""StringBuffer"" by an unsynchronized one such as ""StringBuilder""."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/asciiart/java/org/apache/cocoon/generation/asciiart/AsciiArtPad.java,5,CODE_SMELL,"misra,unused",0.4,1,0.1,0.05,3046680,This block of commented-out lines of code should be removed.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/asciiart/java/org/apache/cocoon/generation/asciiart/AsciiArtPad.java,10,CODE_SMELL,brain-overload,0.4,1,0.1,0.05,3046680,Refactor this code to not nest more than 3 if/for/while/switch/try statements.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/asciiart/java/org/apache/cocoon/generation/asciiart/AsciiArtPad.java,10,CODE_SMELL,"cert,error-handling,suspicious",0.6,1,0.1,0.05,3046680,Either log or rethrow this exception.
